created_at,content,tweet_id
2012-02-04T09:38:33,Ik vind steeds overal nieuwe oude schoenen die ik nog pas. #feestje,165730957037547520
2012-02-04T09:38:33,@__IsabellyG vlw,165730955288518656
2012-02-04T09:38:34,@bert_hazeleger Doordat je niet optijd de openstaande rekeningen hebt voldaan hebben wij jouw contract beëindigd. Je bent hiervan niet (1),165730959474442240
2012-02-04T09:38:36,RT @Perfectejongen: jongens die bellen/sms'en dat ze veilig zijn aangekomen en je je geen zorgen hoeft te maken #PerfecteJongen &lt;3_&lt;3,165730968215367680
2012-02-04T09:38:37,Is het toch nog egt winter,165730973902848000
2012-02-04T09:38:38,Benieuwd of er #LL12 kaarten besteld kunnen gaan worden zometeen n_n,165730976587190272
2012-02-04T09:38:39,Noren zijn eigenlijk fk chil,165730981293211649
2012-02-04T09:38:40,"Yeah , supermarkt gevonden #ameland",165730986112466944
2012-02-04T09:38:40,Zelfs de altijd stromende beek in de tuin is bevroren!voor het eerst in 21 jaar http://t.co/PecUlmFr,165730982618611712
2012-02-04T09:38:42,M'n moeder staat met een cd de auto te krabben omdat ze geen krabber heeft:s,165730992265498624
2012-02-04T09:38:44,Wakkeerr,165731003267166208
2012-02-04T09:38:45,@roanvvk ik heb geen schaatsen,165731007562137601
2012-02-04T09:38:48,Ehmm cieeeRT @dessypurwanti: Hati hati yang lagi otw ke bec ♥☺ hati hati yaah :):*=)),165731016026238976
2012-02-04T09:38:48,ff in hotmail kijken,165731017531985920
2012-02-04T09:38:48,@CHNL070 Bus 21 heeft momenteel geen vertraging.,165731017502625792
2012-02-04T09:38:50,zzo maar van bedd,165731027367641088
2012-02-04T09:38:50,"“@Lars_Kouwenberg: @quincyTHEbom WeetNiet, daar moest je je voor inschrijven”wneer",165731027849986049
2012-02-04T09:38:52,echt honger!,165731033696829441
2012-02-04T09:38:54,was vorig jaar echt gezellig !,165731043394060288
2012-02-04T09:38:54,Zo met de liefste @Bodinexx14  en @esmeelaanx,165731043826073600
2012-02-04T09:38:55,@daan66106 daan jonge ik ben egt lucky. Me mobiel doet et gwn weer!!!!!,165731047848427520
2012-02-04T09:38:56,@rosaline162 ja denk het wel,165731050683777024
2012-02-04T09:38:58,Heerlijk zo een douch,165731061727371265
2012-02-04T09:38:59,Wie gaat er met je door en wie zet het stop?,165731064462049281
2012-02-04T09:39:03,Datengenggadatengenggadatengengga-_-,165731081167978498
2012-02-04T09:39:03,@dewiNA25 dewi =D,165731081742589952
2012-02-04T09:39:07,Net gedoucht nu ff huiswerk maken..,165731098687578112
2012-02-04T09:39:07,@xKimxKim Gefeliciteerd !!,165731097391538176
2012-02-04T09:39:10,ik heb zin in een laite machiatto. haha @xmicheeelleee met spekjes. ;$,165731112251965440
2012-02-04T09:39:13,RT @la_fille_fiona: “@misslipgloss: HELP. Wie rijdt er van Schiphol richting Zwolle? 2 gestrande meisjes willen graag naar huis. RT PLEA ...,165731122532196352
2012-02-04T09:39:14,Ik kan je nog steeds niet vertrouwen,165731127393398784
2012-02-04T09:39:15,Puyeeeng,165731133202513920
2012-02-04T09:39:17,@LotteIngrid kwart voor c1000?!,165731139024207872
2012-02-04T09:39:18,RT @HetNJi: Please RT @engelharte: Gezocht: oud-pleegkinderen Voor een onderzoek naar de ervaringen met #pleegzorg en de overgang van pl ...,165731145550532609
2012-02-04T09:39:20,"@marvinpiraat weet ik nie, jij dan?",165731154090143745
2012-02-04T09:39:20,@daniquehx. Slecht hhooor haha,165731152068493313
2012-02-04T09:39:22,@robertoor Voor jou een vraag voor mij een weet :-p #gewoonaanzijnneusdraaien,165731160549376000
2012-02-04T09:39:25,Kwinn is moeilijk op die fifa.,165731174101168128
2012-02-04T09:39:27,@xGizzlybear het is warm hier in AMSTERDAM....,165731180199677953
2012-02-04T09:39:28,@BryanDarmo Okeee is goed ! dan zie ik je maandag wel :) x x x,165731187782975488
2012-02-04T09:39:28,RT @M_Reijntjens: Wegen blijven verraderlijk glad. Strooidiensten rijden niet. StrooIzout werkt niet bij -7 of meer. LET OP ALLE WEGDEKKEN.,165731187669729280
2012-02-04T09:39:29,heb wel lekker geslapen,165731189158715392
2012-02-04T09:39:33,@2phoneshop die zou ik wel willen winnen! :$,165731208590921729
2012-02-04T09:39:36,@Lorenzo_SDM moet ik dan je plek ef inneme? Ik bet derde bevelvoerder want michael is weg,165731220158808064
2012-02-04T09:39:37,Weer even 10min in bed. Kangewoon.,165731221572304897
2012-02-04T09:39:38,@Sassie_82 dat blijkt wel uit de reacties ;-),165731228589375488
2012-02-04T09:39:41,RT @arahxxx: De zomer mag van mij weer komen,165731242254401537
2012-02-04T09:39:42,ik zie er heel ziek uit zonder make-up,165731242627702784
2012-02-04T09:39:44,@KevinScholtze goedemorgen! gister was echt geweldig man! echt geweldig haha(: jij ook een goeie vrijdagavond gehad?,165731254443053056
2012-02-04T09:39:44,"he wat ben ik toch moeilijk op gang te komen op zaterdagochtend, kom actie nu Heidi!!",165731253423833088
2012-02-04T09:39:44,@lakeslandlord #muchobliged,165731251771281408
2012-02-04T09:39:47,Goedemorgen deze mooie witte morgen. Wat een heerlijk winters weertje vandaag #genietervan,165731265369223168
2012-02-04T09:39:47,Schaatsen,165731266845622273
2012-02-04T09:39:50,@sophieetje13 schaatsbaan bij voetbalveld !,165731276123406336
2012-02-04T09:39:52,Iets van zapplive ofzo,165731284969193473
2012-02-04T09:39:52,straks even tosti maken dan douchen.,165731287599026176
2012-02-04T09:39:53,"Elk River Lanyard 36IN #29023: 1\" x 36\"; Nylon Web, Positioning; Zsnaphook on each end http://t.co/jIkKQuqK",165731291575238656
2012-02-04T09:39:53,Datang berkunjung kerumah @FaniZhafirah heboohh (¬_¬͡),165731290895757312
2012-02-04T09:39:54,met @zoekusjex @Meikeexxx @maureenzwart_ in de autooo.,165731293487841280
2012-02-04T09:39:54,"ze zitten kort op je fouten, wat je goed doet hoor je niet.",165731296390283264
2012-02-04T09:39:54,"Vacaturemogelijkheid: Senior Investment Analyst / Manager Euro bij ING Investment Managemen - Den Haag en omgeving, Nederland #vacatures ht…",165731292804169728
2012-02-04T09:39:56,@rienkvdv @hertogjuan @menno_boonstra @markiepeters8 @rened19922 @rnspinder @westerjosse @sanderbonke ik ben voor drachtstervaart opstappen!,165731301331177473
2012-02-04T09:39:57,muziek op zetten,165731306142056448
2012-02-04T09:39:57,RT @LachNuMee: retweet als je de 'd' gevonden hebt. -ⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓓⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑⓑ,165731308528599041
2012-02-04T09:39:58,"RT @_HOiTiM: Gvd man, k kan niet tweeten - nu moeten wij even met z'n alle gaan zeggen hoe uitermate jammer we dit vinden, toch?",165731311078744065
2012-02-04T09:39:58,Dit is gewoon exht niet grappig meer.. dat ik dit ervoor over heb voor stage..,165731309975633920
2012-02-04T09:39:59,Nog twintig en ik heb er honderd bitch . ;),165731317550551040
2012-02-04T09:40:00,@goodfella046 hahaha davyke laat zn goeie kant zien!,165731319798706176
2012-02-04T09:40:02,Deze telefoonbis kapot kijk wat hij aan geeft bij weer! http://t.co/pkAU6a3Q,165731328308953089
2012-02-04T09:40:03,@IMDAPHNEx heb je al kaartje gekocht?,165731332255776768
2012-02-04T09:40:05,(Foto's): Oud op nieuw 2011-2012 #Uitgaan #Venhorst - link: http://t.co/5BJJEaei,165731339583225856
2012-02-04T09:40:06,"Jaringan jelek, bete dech  (⌣́,⌣̀)(⌣́_⌣̀)",165731346344460288
2012-02-04T09:40:12,@inmabailaora NOoooo!!!,165731370746908672
2012-02-04T09:40:13,"lagu nie muzik dia best laaa , :3",165731375209644032
2012-02-04T09:40:16,"RT @xilse__: die tijden die ik met @xMarenthe heb , heb ik met NIEMAND anders ♥♥ #fruitshoot .",165731387180195840
2012-02-04T09:40:17,"RT @Topradio_Aalter: Schaatsen, op de Kraenepoel is toegelaten ! http://t.co/PMhO95iH via @Topradio Aalter",165731391693262848
2012-02-04T09:40:17,"RT @RomyJonker: Bij problemen, groot of klein, zal ik er altijd voor je zijn",165731393115144192
2012-02-04T09:40:20,@messica_jessica &lt;3 u Xxxxx,165731405236670465
2012-02-04T09:40:24,Straks sleeeenn op de bavelsebergg met dushi's,165731421938384896
2012-02-04T09:40:26,Ht voelt niet eens zo,165731428296949761
2012-02-04T09:40:27,RT @Lloydisdope: RT @aYoungstarr: Jammer dat het weer eens zo moet gaan.,165731433552412672
2012-02-04T09:40:30,GEFELICITEERD ♥ - @xYOUSSTORY @jordalinelovesx @_APPiiiE @Uiltjee !,165731445552324609
2012-02-04T09:40:30,@gnispen nieuws is toch gratis? En columnisten moeten mij betalen dat ik ze lees :-),165731445640400896
2012-02-04T09:40:31,"\"@aapjee_x: Warmm!\" Niet buitenn!",165731448698044416
2012-02-04T09:40:32,Hihi me bedje ligt zo lekker :$ http://t.co/Vm01ugOs,165731454662361088
2012-02-04T09:40:32,Thee en een broodje ei make  #ontbijt,165731452854603776
2012-02-04T09:40:32,@Feyenoord_Mike half twee inschrijvwn,165731454607831040
2012-02-04T09:40:35,RT @LEVENNSGENIETER: Ik ga zo ook maar ff wat eten,165731464837730305
2012-02-04T09:40:36,@KleineOpDonderx niet !!,165731472542679040
2012-02-04T09:40:36,ik ga niet naa benede want hoor dt iedreen chaggrijnig is -_-,165731470063845376
2012-02-04T09:40:37,RT @lottedevisser1: RT @xestheeerx iedereen gaat schaatsen vandaag & ik lig in bed..,165731475868762112
2012-02-04T09:40:38,"@Xx_BeauuXx als je gevraagd word door een leraar moet je komen, dus hoe dat dagje vrij, zoals ik niet deed dus (:",165731479064813568
2012-02-04T09:40:39,@nezasyafana kenapa zaaa ?,165731485570179072
2012-02-04T09:40:41,@simone_maas meid hoelaat gaan we naar bouwe? Wand we gaan gingen toch om kwart over 11?,165731490922102784
2012-02-04T09:40:42,Bijna 600 tweets.,165731495770718208
2012-02-04T09:40:44,Ketiga -&gt;RT @andhikadsantosa: ji dong wonRT @Kuis_Sepakbolaa: 1. _ _ || _ _ N _ || _ O _ *Sunderland #Kuis,165731506143248384
2012-02-04T09:40:44,gisteravond geschaast op een sloot qqq.,165731504134172672
2012-02-04T09:40:45,RT @xfiliz: RT @RowdyR_: RT @RUBEN_OTTEN: RT @aYoungstarr: Jammer dat mooie dingen een einde kennen.,165731509674835968
2012-02-04T09:40:46,Ik voel me héérlijk. Ahum.,165731514137575424
2012-02-04T09:40:47,Toen zei mijn haar 'kaboom',165731516759031809
2012-02-04T09:40:47,Er wordt een binnenbrand in en woning langs de Graafdijk West in Molenaarsgraaf gemeld. Brandweer met spoed onderweg.,165731516037595136
2012-02-04T09:40:48,@Stolliii ja ik ga schaatsen :),165731520580030464
2012-02-04T09:40:52,Moghe... Gelukkig niet voetballen vandaag. Lekker rustig aan doen en chillen op me verjaardag. #GOUD,165731539324387329
2012-02-04T09:40:52,Dus nu hoor ik dat ik de hele middag drumles moet geven.. #bestnice ;D,165731538816860160
2012-02-04T09:40:54,ga maar eens omkleden..,165731545980731394
2012-02-04T09:40:54,RT @lolsunkist: Big wheel keep on turning. Ooo proud mary keep on burning.,165731546840567808
2012-02-04T09:40:58,Voor alle reisliefhebbers: http://t.co/zyh2Apwm,165731564234354688
2012-02-04T09:41:03,ME SOMEDAY BINNEN=D. RUIKT ZO LEKKER =),165731583851102208
2012-02-04T09:41:04,"‎​Uϑªh kk..oke kk d coba PING!!@monikanerizia: Udah dek ? Coba ping kk RT \"@triana_putry: ‎​Uϑªh kk..hehe lama bru nerima..",165731588305457152
2012-02-04T09:41:04,"@wouwtje2  goedemorgen heer Van de Wouw, veel plezier met het lezen van de krant! Hartelijke groet & fijn weekeinde!",165731589555355648
2012-02-04T09:41:07,Maar is gaan douche,165731600062095360
2012-02-04T09:41:12,@zaynmalik wish me good luck in the exams in doing in school Zayn? :) xx,165731622598082560
2012-02-04T09:41:13,#Avatar kijken met Duco. #dievandeblauwemensen,165731627585122305
2012-02-04T09:41:15,Zo uit bedje douchen ens,165731633205477376
2012-02-04T09:41:15,@swaggergirlemmy ik denk ik vandaag deheledag lopen ik ga niet opde fiets,165731635344584704
2012-02-04T09:41:17,すっぴんだったSeventeenデイズｗｗｗｗｗｗｗ,165731644504936448
2012-02-04T09:41:20,@LindevdBurgh inderdaad prachtig!,165731653593997312
2012-02-04T09:41:22,@xx_iris_x gefeliciteerd,165731662578188288
2012-02-04T09:41:23,"RT @ralphske: “@Mswinkelss: Waakker mer @AndyVanBree en @ralphske” ik ben Ben nie eens bij jou :s\"neenee http://t.co/Cv2E0sTF",165731668366340096
2012-02-04T09:41:23,Ik droomde vannacht dat we een vos in de huiskamer hadden en een kat met hele grote ogen.,165731669691736065
2012-02-04T09:41:24,“@eviiix_: @kusssxromy jy bent nergens bang voor..” films zijn niet eng,165731670950023168
2012-02-04T09:41:25,@L1nda_M Jaaaaa! Je bent een schat!,165731678462025728
2012-02-04T09:41:33,RT @Ghyslaynesyk_: RT @HaMoedi079: RT @Maikeyy_079: RT @OGCJM_: RT @HaMoedi079: Waneer je veel verwacht endan op het laatste moment alle ...,165731710858821632
2012-02-04T09:41:34,"@Stijn_Devos @s_pollet garmin komt met zelfde op de markt in maart - ook met looks, price delta even afwachten",165731716101713920
2012-02-04T09:41:35,Lekker even n warm bad nemen :),165731718958022657
2012-02-04T09:41:35,"RT @romylovex: Nu douchen, straks emmen met @RoosVervoort en tonight bras :)",165731717150294016
2012-02-04T09:41:36,Zusjes gaan schaatsen en  lig nog lekker in me bed,165731722556739584
2012-02-04T09:41:36,RT @xMADEMOISELLE__: * rekt zich uit * hmpf kutnacht..,165731724049915904
2012-02-04T09:41:39,Ben net wakker en nu al op de haattour,165731737366839296
2012-02-04T09:41:41,"pffff, ben wakker & heb weer fucking slecht geslapen..",165731743893168128
2012-02-04T09:41:41,@maimai_0325 つらすぎやろ(笑)黒染め？(TOT),165731743364689920
2012-02-04T09:41:43,"Ik graaf, jij graaft, wij graven. Hij graaft, zij graaft, jullie graven. het is geen goed gedicht, maar het is wel DIEPzinnig!",165731753649115138
2012-02-04T09:41:43,; k word wakker en maak me gordijnen open en ik zie een mooie uitzicht .. http://t.co/VjDWp1RS,165731751866544129
2012-02-04T09:41:43,omg dit weer maakt me blij! =),165731752424382465
2012-02-04T09:41:47,RT @wateenmeisjewil: #wateenmeisjewil een ontbijt op bed,165731767939104770
2012-02-04T09:41:48,@patrickspoelie. Hoe doen we dt vnv nu dn,165731773618208768
2012-02-04T09:41:48,@_Lisaax13 Teun van veldhoven,165731774658379776
2012-02-04T09:41:49,"@heinsehb hihi, goeiemorgen lieverd!",165731778676535296
2012-02-04T09:41:51,RT @CharlotteeBrian: facking slecht geslapen =S,165731785253191680
2012-02-04T09:41:51,Mn bedje maar weer uit.. Kan toch niet meer slapen en heb honger,165731783676141569
2012-02-04T09:41:53,RT @HumbertoTan: Kou kan ook inspirerend zijn...#winter http://t.co/qYBGzT8Y,165731794208034816
2012-02-04T09:41:55,@loiisx_ haha jaa maar had ook een tijdje een twitstop hoor,165731804362440706
2012-02-04T09:41:56,En dan zeg je dat je NIET egoïstisch bent en dat je GEEN krauw bent #VoelJeAangesprokenn,165731808321863681
2012-02-04T09:41:57,"RT @xOneandOnly_: RT @OkeShan: Stel je bent een boy en je hebt mijn ogen, #jekanallesmakeninhetleven - ... http://t.co/3JzznXWN",165731809307529217
2012-02-04T09:41:58,Dateng riiiinnnn :) RT @ArindaRestya: @putputrii sama..sama.. Poet.. Smoga langgeng..,165731816379125760
2012-02-04T09:41:58,#demuzikantenbank Succesvolle coverband zoekt frontman: Voor een coverband met goed gevulde agenda zoeken we een... http://t.co/3IagdvVu,165731814130982913
2012-02-04T09:42:00,@frank0311vdl hahah ik ben nog niet begonnen,165731823194865664
2012-02-04T09:42:00,@TWesseling waar ga jij schaatsen??,165731823270379520
2012-02-04T09:42:00,@LindevdH kijk je oude aflevering?,165731824461545472
2012-02-04T09:42:01,Hoofdpijn joh.,165731828345483264
2012-02-04T09:42:02,Ik luister nu naar de meest depressieve omroepstem in een trein die ik in mijn hele leven heb gehoord. De volgende vertraging is zelfmoord.,165731831650590721
2012-02-04T09:42:04,RT @wa_Zwolle01: Heeft u zich al aangemeld voor Burgernet? #Dieze http://t.co/dD6WCtcq,165731840420888577
2012-02-04T09:42:11,De buren zijn weer bezig met de verbouwing..,165731870397575168
2012-02-04T09:42:11,"@Peet206 okee bedankt, zal ik doen!",165731869864886272
2012-02-04T09:42:14,echte vrienden doen hetzelde voor mij voor wat oik voor hun deed. {hoest},165731883718680577
2012-02-04T09:42:15,“@bammjongex: @xJobBorgerx eendracht- watdan?” nee gewoon misschien ga ik nog wel$,165731886927323136
2012-02-04T09:42:15,RT @Romilyshoes: @w_innen deze actie is allang verlopen. Nu actie met waardebon twv €100 te besteden bij http://t.co/BF7E5CLZ,165731886990229504
2012-02-04T09:42:16,benieuwd wie er van @vvrenado spierpijn heeft na de pittige boks training van gister,165731890345684992
2012-02-04T09:42:17,hilarisch jij in dat sterrenpak bij #zepplive @JamaiLoman,165731892983906304
2012-02-04T09:42:18,#p2000 #Rotterdam 04-02-12 10:41:26 - PRIO 2 TS231 Westzeedijk 90 Rotterdam Hulpverlening Vak: 5991810 - http://www.p2000zhz-rr....,165731900550414336
2012-02-04T09:42:20,@xx__elisee en ik vind jou echt lesbie :$,165731907588460544
2012-02-04T09:42:21,2-0 voor in de rust haha,165731912328019968
2012-02-04T09:42:24,RT @FishingChef08: Goede morgen deze morgen,165731923363250176
2012-02-04T09:42:24,Dit en me iPod schermpje zie ik nu xd http://t.co/3ZSAxeKd,165731922780225536
2012-02-04T09:42:27,Aan toetsen enzo natuurlijk,165731937724534784
2012-02-04T09:42:29,werken van 13:00 tot 15:00!! daarna naar Apeldoorn!!,165731943080660993
2012-02-04T09:42:30,Ik vind sneeuw best leuk hoor.,165731949716062208
2012-02-04T09:42:32,Pc aandoen & gtst terugkyken.,165731956741521408
2012-02-04T09:42:37,"RT @DanielEmanuels: Ik haat het wanneer ik met iemand ben, en we dan zijn/haar vrienden tegenkomen en dan gaan ze heel anders doen.",165731976932884483
2012-02-04T09:42:42,terlalu kebetulan klo di blng kebetulan -_-,165731997594042369
2012-02-04T09:42:43,RT @lorr__: Als ik nie mt je flow/ga spend ik GEEN ENE cent aan je.,165732001721221120
2012-02-04T09:42:44,Alle vooroordelen over bouwpakketten zijn waar :-( http://t.co/giEiK72h http://t.co/PO2W6b3I,165732009128374272
2012-02-04T09:42:46,"@LIISABAARS  heeii, gaan we nog naar het ijs",165732016329990144
2012-02-04T09:42:47,lekker gegeten,165732022386561024
2012-02-04T09:42:49,Oma lijkt haar smak overleefd te hebben - praatjes zat :-),165732029739180032
2012-02-04T09:42:50,@VrielinkArjen haha heb. ik ook,165732034017366016
2012-02-04T09:42:51,"Zo mijn bedje maar uit, krijg honger",165732036529750017
2012-02-04T09:42:52,@xveraaaxx jup heb ze gister ingevoerd,165732040812142592
2012-02-04T09:42:55,@JurreOvervest wat gaan we doen dan?,165732055559311360
2012-02-04T09:42:55,ik heb best wel zin in een sneeuwballen gevecht;),165732053642526720
2012-02-04T09:42:55,"RT @4positiviteit: We zijn dwazen, of we nu dansen of niet. Dus kunnen we beter dansen. #JapanseSpreuk",165732055634808832
2012-02-04T09:42:55,@xGwenniee wacht omkleden brb tipje doe 2 sokken aan :3,165732055404130304
2012-02-04T09:42:56,eindelijk thuis van werk #gareochtend,165732058554056704
2012-02-04T09:42:57,Werken en het koud hebben,165732061561360385
2012-02-04T09:42:58,RT @_RubenM: Spring voor een trein YOLO,165732065692753920
2012-02-04T09:42:58,@wouterkleijer En dan zie je rechts de Most Popular Files. Staat ie als 3e.,165732064858087424
2012-02-04T09:43:00,RT @RTV_Rijnmond: Koudste nacht in halve eeuw: Rotterdam ging zaterdag gebukt onder de koudste nacht sinds 1963. De thermometer op... ht ...,165732076946067456
2012-02-04T09:43:01,@xbijdehandjex hahaha dat lijkt me echt kutt,165732078309224448
2012-02-04T09:43:02,Gister opleding #Bewustzijnscoaching afgerond @Ericarijnsburge #Elenchis. Het was een bijzonder leerzaam jaar!,165732084739092480
2012-02-04T09:43:02,"@Diannvtx wellandd, haha ,dan moest je waarschijnlijk tegen iemand die 8 jaar by mij in klas heeft gezetenn :) x",165732081731768320
2012-02-04T09:43:05,RT @ikwilgraaag: #Retweetje: RT als er bij jou nog sneeuw ligt.,165732096495726593
2012-02-04T09:43:06,dussss ik ben al 2 uur wakker maar heb nog geen stap gezet,165732101403049984
2012-02-04T09:43:06,"Zozo doe je goed, nu allweer een ander.",165732100216078337
2012-02-04T09:43:06,Wajoo ik ga gwn voor 11 uur 1000 tweets halen!,165732099217825792
2012-02-04T09:43:09,Zo naar beneden,165732113130340353
2012-02-04T09:43:10,"@MargotFleur precies, op mijn eerste verjaardag was de laatste elfstedentocht",165732115609161729
2012-02-04T09:43:11,@xSkittens JA DAAR ZATEN WIJ en mn moeder zat in de starbucks en we zaten in een eng gedeelte van engeland ofzo.,165732122072584192
2012-02-04T09:43:15,nog steeds in me bed #lui,165732137004310528
2012-02-04T09:43:16,In de ochtend moet je me echt niet wakker maken om dingen te gaan doen ofzo,165732140493971456
2012-02-04T09:43:17,@Mooholy deze is leuker: in het zwembad met mn waterpijp en een bitch die me lekker onder water pijpt.,165732147343265793
2012-02-04T09:43:18,Straks rii stal #brr nu al #geenzin in die #kou,165732151403356160
2012-02-04T09:43:19,"Gpp, belajar jadi ibu tiri ~(˘▽˘~) (~˘▽˘)~ :DRT @Chang9food: iisss,,najong bgt!!! jahaaat RT ucisyamsuri (cont) http://t.co/MtdZDDMO",165732154083508224
2012-02-04T09:43:25,"@Saskiabreezyx dus ik zou niet gaan, haha:P",165732179337428994
2012-02-04T09:43:27,@SQooby_Doo 12 uur denk ik... Ben trouwens met de benenwagen.. Durfde niet te fietsen vanmorgen.. :-((,165732187981873152
2012-02-04T09:43:27,@_roza14_ haha euhmjaah vanmiddag k zit nu nog in pyama ;$ k ben dr ong 2uur denk(ll')loveya,165732187486953472
2012-02-04T09:43:28,"Haring gekocht op de markt, broodjes in de oven, eitjes gekookt. Ontbijt kan starten @jikkemarek #genieten",165732190888538112
2012-02-04T09:43:29,Mijn broer kan ook goed spelen wauw.,165732194864742400
2012-02-04T09:43:30,@jurrefeye ja weet ik toch niet iedergeval na vieren,165732202292842496
2012-02-04T09:43:33,RT @raybasie: @HarryHoroz gefeliciteerd!!,165732213164474368
2012-02-04T09:43:33,"@AbsolutelyMrsK @jonasdeweer droogkuis zou een moment \"bevriezen\" heb ik van mih gehoord, dus als er een moment is dat je'm heel mooi vindt",165732213927854081
2012-02-04T09:43:39,Zometeen naar stad en dan b-day nichtjeee,165732240502951936
2012-02-04T09:43:42,Sophie heeft lichte schouderblessure. Gaat een paar dagen duren. De Duitsers moeten dus tactisch aangepakt worden. #btmvg,165732250191802368
2012-02-04T09:43:42,"\"@tamazigtt: @_LMV je heb zker over Mij en ..... Gedroomt daarom heb jezo leker geslapen wuahhahh !!!!\" - whahah jaaa, en jij zeker ook ?",165732251852746753
2012-02-04T09:43:43,"Tubantia: Met een temperatuur van -22,9 in Lelystad heeft Winterswijk niet langer het kouderecord van -27,4 uit1942 op zijn naam staan!",165732254075723779
2012-02-04T09:43:43,Waarom volgt een enge chinees mij ..,165732256562954241
2012-02-04T09:43:43,我都很害怕手机的简讯! 害怕其中一封是你的答案! T&gt;T,165732255459844096
2012-02-04T09:43:48,@_NiiCKYx  @xKusArinti  dat is nou een echte vriendin xx,165732278171992064
2012-02-04T09:43:49,Uit bed bu.,165732281988812801
2012-02-04T09:43:49,Straks naar mn schatje @anoukjex♥,165732280831193088
2012-02-04T09:43:50,#Japan Life을 방금 시작 했어요! 함께 즐겨요!bit.ly/jpnlife_start,165732286749351936
2012-02-04T09:43:55,RT @Dynamite036: altijd moet iedereen zo lang doen in de badkamer,165732306504523779
2012-02-04T09:43:57,eventjes allemaal oude liedjes luisteren,165732314637275136
2012-02-04T09:43:57,Ikhaatdiekleineklokje :s diezwarte,165732314008129536
2012-02-04T09:43:58,"@Just_Ann3 jah, kga zo ook ff wat pakken, eerst een beetje opfrissen XD",165732317908836352
2012-02-04T09:43:59,@_TeamVieze adidas met zo zwart bolletje er op,165732320727400448
2012-02-04T09:44:01,RT @Sara_Maher_Ali: عارفين يعنى ايه مشرحة زينهم :يعنى تروح تلاقى اخوك مضروب بالنار او مرمى من استاد ولما تطلب منهم تقرير يثبت الحالة تاخ ...,165732332249153536
2012-02-04T09:44:01,@tomstruik met wie dan ??,165732331393527808
2012-02-04T09:44:04,"Federale regering wil 3 miljoen euro recupereren bij liftenbouwers: 
De federale regering wil langs de rechtbank... http://t.co/mSxno8Yj",165732341413715969
2012-02-04T09:44:05,@ErikHulsman kut je heb gelijk sta ik mooi voor blok haha,165732345796763648
2012-02-04T09:44:07,Kijken•,165732353971458048
2012-02-04T09:44:09,"RT @HEYITSEVYx RT @Alec_Bell: RT @hetisceline: een winterslaap houden, dat zou ik wel willen",165732362691411968
2012-02-04T09:44:09,@aanouk1995 heel veel succes meid miss kom k eerder dan kan k ff na je kijken schatje x,165732366495653888
2012-02-04T09:44:10,Vanmiddag shoppen met lief @Fleurokp :),165732369490378753
2012-02-04T09:44:10,RT @iedjee_: RT @xChevainy: Der is echt iets miss in vahid ze hoofd :s - Ik heb een ziekte &lt;/3. - owh..,165732366667612160
2012-02-04T09:44:13,Ik voer altijd gesprekken via twitter terwijl het ook via whapp kan,165732382807306240
