created_at,content,tweet_id
2012-02-04T11:33:25,"@stijn_ps @michielvloet @thijsderks bij louisjansenplein, hoelaat gaan we dan?",165759860292583424
2012-02-04T11:33:26,"Aaw, wat ben je zielig =S",165759864583368705
2012-02-04T11:33:31,@Giuliopira als je het zo warm vind kom dan naar me huis met shirt,165759886523768832
2012-02-04T11:33:34,@MrsPayneHoran Ziam &lt;3,165759901665214464
2012-02-04T11:33:34,@keestelpro ik heb t ff opgezocht: mn broer: @KeesBteA,165759900574683136
2012-02-04T11:33:41,@richarddv89 ook last van?,165759930966622209
2012-02-04T11:33:43,oke spullen pakken en naar schatje @xSANNEHENDRiKS_,165759937014796289
2012-02-04T11:33:43,@AnitaSaezGali Geeeeet uuup vagaaaaaa !,165759938717683712
2012-02-04T11:33:46,Maar eerst opruimen..,165759949190860800
2012-02-04T11:33:46,In de bus richting milsbeek,165759949476085760
2012-02-04T11:33:47,":-)) “@LJHCoppens: Geheurd: brug bij Zaltbommel afgesloten van 17-2 tm 21-2 !!
#oeteldonkvoordebosschenaren”",165759953116741632
2012-02-04T11:33:50,Zo naar de stad net fifa geplayt,165759968543387648
2012-02-04T11:33:53,"RT @DEVENiiE: RT @loesoetweets: Ik wil een \"Wow, zijn jullie nu nogs steeds bij elkaar\" relatie! #loesoetweets",165759977942814720
2012-02-04T11:33:54,RT @xRowiin: Je moet echt gaan nadenken voor dat je wat zegt. » Ja dat hoor ik vaker,165759983047290880
2012-02-04T11:33:55,Er is gewoon serieus een lijk gevonden hier in Dongen. #gaatlekker er gebeurd echt veel de laatste tijd hier.,165759988717989888
2012-02-04T11:33:58,Word wel leuk die wedstrijd vnaaf,165760000013254656
2012-02-04T11:34:00,Zo broodje eten,165760009710469120
2012-02-04T11:34:00,Zo de koffie smaakte best nu wat doen,165760009483988992
2012-02-04T11:34:01,Oorpijn.,165760013539880960
2012-02-04T11:34:01,"Ok, bb spaced 'm echt x_x",165760013032366082
2012-02-04T11:34:06,"Fleur zegt gewoon tegen me ga een sneeuwpop maken, omdat ik me verveel..",165760032993054720
2012-02-04T11:34:06,Maar gaan stofzuigen is mama ook weer blij.,165760034247159808
2012-02-04T11:34:08,Watching Monster in Paris.,165760041301970945
2012-02-04T11:34:08,Ik moet binnenkort weer oorbel schieten man.,165760043285880832
2012-02-04T11:34:08,Gaat nog wel eventjes duren voordat ik in de trein zit naar amsterdam. Veel uitval en vertragingen..,165760043025842176
2012-02-04T11:34:12,@Ringgoo0 waarom heb je nieuw account ;o,165760060377673730
2012-02-04T11:34:13,@Mitchell050 ik heb veel verschillende namen. ik stuur wel friend verzoek al ik thuis ben. hoe heet jij op bf3,165760064869777411
2012-02-04T11:34:16,"@selinnnn__ hahahahaha ja verschrikkelijk hé , afgewezen door Anas hahaha",165760074369871872
2012-02-04T11:34:17,"@Mounty_078 aii, dat is toch remake van red? Die was we nice, mijn neefje was verslaafd aan die",165760080036368384
2012-02-04T11:34:17,Tv kijkende #RT #tv,165760078622887936
2012-02-04T11:34:18,"Bale, amel is bij bryan.. Robbin gaat naar rik, tessa werkt...  en ik ?:O ik ben heeeulemaal alleeen #aagh #zielig haha:p",165760084813684736
2012-02-04T11:34:19,Aankleden,165760086965366784
2012-02-04T11:34:22,"RT @syqyx_: @xQiongying_ ja echt eh, wauw mooie gesprekken!♥",165760102094213121
2012-02-04T11:34:23,"Klaar met werkenn, even panty halen met leonie",165760104262672384
2012-02-04T11:34:24,@gerrit18 ben bij voorwindrn,165760107911716864
2012-02-04T11:34:27,even wat eten,165760120276529152
2012-02-04T11:34:28,@jessicahuitema me 2 luister dan naar dit zoek op youtube notch nutthin no go so,165760127759155200
2012-02-04T11:34:30,RT @_andreessasouza: richard voce vai levar block,165760132981067776
2012-02-04T11:34:31,Strx @bramkuunders hier,165760138995699712
2012-02-04T11:34:31,mmm. ik heb geen schaatsen meer : D,165760137871634433
2012-02-04T11:34:33,@Ina_loveDemi hahah nee ik ben gwn nederlands :),165760145622695939
2012-02-04T11:34:33,Zometeen eten dan peultje,165760145912107008
2012-02-04T11:34:35,RT @SmileForSophia: Even wakker worden met Lara Croft op volume 10000. #AngelinaJolie,165760157891039232
2012-02-04T11:34:36,@Aliicia_P oohh :) oké hehe,165760159522627584
2012-02-04T11:34:36,"Nu naar huis, omkleden en naar Luuk",165760159472300032
2012-02-04T11:34:42,RT @serenmarquise: Echt na de klote als je je wifey een box geeft... :s,165760184227074048
2012-02-04T11:34:44,@Runningsjaak beetje laat goede middag inmiddels!!!,165760195581054976
2012-02-04T11:34:45,@Vlielander_ wij komme dan ietsjes later,165760199712452610
2012-02-04T11:34:46,Ama özledim yani çok.gelememenin verdiği hüzün içindeyim :( http://t.co/bj5t2cMT,165760200777805824
2012-02-04T11:34:46,Dankje wel @Xcharlotte1999X,165760200870072321
2012-02-04T11:34:49,bjorgen '' Zal ik je kop vol met zaad spuiten?'' roderick '' ja'' bjorgen '' OH.. uuh ik ga naar huis!'',165760216498057216
2012-02-04T11:34:50,zondags gevoel,165760219098517504
2012-02-04T11:34:52,Zo naar bekenstein,165760226564386816
2012-02-04T11:34:55,RT @jdbieberlaugh: Chagrijnig.,165760240418172928
2012-02-04T11:34:55,"寒い…
歩きながらのMoonriders…
東京タワーのライトがきれい",165760238597844993
2012-02-04T11:34:56,@xThugBiebs 15 en jij ? :),165760244717334528
2012-02-04T11:34:58,@ToonXDDwk ik moet zwemmen op de gelderse b kampioenschappen,165760253244346368
2012-02-04T11:35:00,“@lindaajacobs: @ShanissaMCFLY @W0BW0B ♥ http://t.co/NZDzZ4aw” zelfde geldt voor jou &lt;3,165760261700059136
2012-02-04T11:35:00,@sabrinasiemons okaay. Dan kunnen we na het schaatsen lekkere warme chocolademelk drinken! &lt;3,165760259330285568
2012-02-04T11:35:02,@hidde21 ik ga eerst eten heb honger,165760270516494336
2012-02-04T11:35:04,"@lovely_Girlx ik ga vandaag haarverf halen, als je morgen toch komt wil je dan helpen met mn haar verven? :3",165760278947045378
2012-02-04T11:35:04,@Renategrinsvenx  wat ga je doen,165760278930276353
2012-02-04T11:35:04,Gasten ik moet wel om 1u opt werk zijn he ! #file #sneeuw http://t.co/XQjE6tR5,165760278015918080
2012-02-04T11:35:07,1.Liga: Hoffenheim vs Augsburg ... http://t.co/ZOVNT1e7,165760288203878400
2012-02-04T11:35:08,"weer thuis van zaaal,",165760294440812545
2012-02-04T11:35:10,@JackCornelissen maar hier wel,165760300979724288
2012-02-04T11:35:10,Vanaaf schaatsen met schattjes @FOZIA_99 en meer,165760302728744960
2012-02-04T11:35:11,"@Melissa_loveuu nou eh sorry hoor, maar als ik op krukken loop is het toch niet logisch dat ik naar een schaatsbaan kom?",165760305069162496
2012-02-04T11:35:11,"@thisisfloor_ hihi oke schatje, ja ik hoop t ook zo hihi",165760305417293825
2012-02-04T11:35:11,Pengen main ke rumahnya,165760306801426432
2012-02-04T11:35:12,@MarcWMT moet er nog even niet aan denken. :) Snel ff wijnen samen als ik terug ben.,165760311389982722
2012-02-04T11:35:12,"RT @SjonMagnetron: Lowlands heeft gebeld, ze willen jouw soort er niet. @Givemeyourhell",165760310865698816
2012-02-04T11:35:14,"Het kanaal is zo goed dicht gevroren dat er geschaatst kan worden, straks sfeerimpressie op foto nu nog binnen",165760319988301824
2012-02-04T11:35:18,Aankleden,165760335138136065
2012-02-04T11:35:25,"Waarschijnlijk vanavond schaatsen met jade, max, ivan :)",165760367274889216
2012-02-04T11:35:26,@bartosia @mafbaars @nienkebaars bij mij ook altijd welkom,165760371590840320
2012-02-04T11:35:26,Halooo ichaaa RT @annisannisarhmd: Teh @kintanwailulu,165760370139602944
2012-02-04T11:35:28,@BecauseAliCan woo hoo! :D,165760376657547264
2012-02-04T11:35:29,Vanavond schaatsen met schatje @Carmennnnx,165760381871071232
2012-02-04T11:35:29,Happy Satnite dit :*RT @ditajuwitasari : ITB..ITB..ITB..bareng @chyntriame ..mari berliburrr...,165760383578148864
2012-02-04T11:35:30,Razend is echt een goede film!,165760384710615041
2012-02-04T11:35:31,ja en net kon hij vertellen dat wij het dinsdag krijgen kon hij allemaal zien vanuit de auto @BobBaars1,165760389169164289
2012-02-04T11:35:33,LAST WEEK IN SCHOOL! :D,165760398061076480
2012-02-04T11:35:33,gisteren hebben @AnthonyKade & ik echt gelachen qq,165760399629754368
2012-02-04T11:35:35,Yeah!! De vrijgezel is over vallen!!! #vrijgezellendag http://t.co/RDclAOzw,165760403484311552
2012-02-04T11:35:35,dat zal smaken vanavond http://t.co/aC79r4np,165760402205065217
2012-02-04T11:35:36,Error Eroor RT @NTre_ RU ku kok ga keluar ya (º̩̩́Дº̩̩̀),165760410253934592
2012-02-04T11:35:37,Watching Weeds &lt;3,165760416729927680
2012-02-04T11:35:37,Op dat natuurijs worden men schaatsen wel snel bot,165760417187102720
2012-02-04T11:35:38,Ahahahahahahahahhahahahaahhaha dus me vader komt binnen en gooit gwn ijs in me moeder dr gezicht ahahah!,165760418869018624
2012-02-04T11:35:38,Hier staan echt talloze dozen van zalando met schoen en shit wtf,165760421968613376
2012-02-04T11:35:41,Goeie middag lieve tweeps!,165760431003148288
2012-02-04T11:35:42,"\"@xxnatalialy: Strax schaatsen met schattjes @xmeike12 en miss @xJim_Bahnmuller @Tim_the_King\" yeaaah :)",165760435130351616
2012-02-04T11:35:43,Jammer dat ik bij #AH geen #klok alles reiniger kan kopen kan niet tegen geur in schoonmaak middelen,165760439748272128
2012-02-04T11:35:43,@Sanneke89 en die trein rijd soms maanden niet maar de ns beloofd altijd van alles als er rot weer aan komt maar maken niets waar,165760441031725056
2012-02-04T11:35:49,"@DuanevD ja, dat ze uit een trailerpark komt terwijl haar vader miljardair is of zo. Ik volg dat niet in detail.",165760465505484800
2012-02-04T11:35:49,"RT @InekeWolf: Van onze razende reporter: Pechtold, een anti-populist populist http://t.co/n78hyiiE door @defrysk via @120woorden",165760466604392448
2012-02-04T11:35:53,hihi ik luister een liedje van 2007 xd,165760483331276800
2012-02-04T11:35:54,Weer in Wijk aan Zee: Tijd: 12:35 Temp:-4.1 Vocht:83 pct Wind:0.0 Richting:ESE,165760489228484608
2012-02-04T11:35:58,Marktplaats zoeken,165760501937225729
2012-02-04T11:35:58,@Babettttt jaa echt super vernaaid want heb helemaal geen geld voor een nieuwe dus ik hoop dat hij gemaakt kan worden ofzo..,165760504005013505
2012-02-04T11:35:58,@paul_van_dam Maar daar wordt dan weer geen boek over greschreven.,165760502339870720
2012-02-04T11:35:59,Zwemmen in de zomer en schaatsen in de winter vanuit de tuin. Het kan #ijburg http://t.co/2tB2zphe,165760507037495296
2012-02-04T11:36:00,Schaatskleren aan.,165760514297827328
2012-02-04T11:36:01,Papa in de gaten houden is saaaaaaaaai,165760515543535616
2012-02-04T11:36:02,Schaatsen,165760520744468480
2012-02-04T11:36:03,Wat zijn jullie allemaal lief vandaag zeg!,165760524745842688
2012-02-04T11:36:04,RT @SOUHAILLAM_: RT @ysmnn__: RT @serenmarquise: Echt na de klote als je je wifey een box geeft... :s,165760529749651456
2012-02-04T11:36:05,@OfficialBenjy haha iscool mann zon schijnt jonge ahah,165760531817439233
2012-02-04T11:36:07,Zwaar bevochten gelijkspel 9-9 @DaltoDriebergen C1 - Unitas C1 @hchoenderdaal #goedgespeeld #trotsesponsor,165760541648887808
2012-02-04T11:36:07,"Den Haag centraal, onze plannen zijn gewijzigd",165760542055743488
2012-02-04T11:36:09,@123nele123 wat is jouw naam,165760548565299200
2012-02-04T11:36:09,Zon schijnt lekker,165760550322712576
2012-02-04T11:36:10,Zo eens gaan kijken wa ik ga doen ?,165760554177265665
2012-02-04T11:36:10,Je bent zelf skeer ? =S rare ..,165760556307976192
2012-02-04T11:36:12,Waarom heb ik dit altijd (gasten doen een lach terapie in de trein) a'dam weer he,165760564247789568
2012-02-04T11:36:17,@AlejandrooMayol google translate &lt;&lt;,165760581700288512
2012-02-04T11:36:17,@xnajiaa die ene tweet van zoek je een poes,165760582518185984
2012-02-04T11:36:20,RT @JiNJiNGHORANx_: Dilara raakt der geduld kwijt q / jep ;$,165760595822510081
2012-02-04T11:36:25,Kan nog steeds lache van toen @xkkayleee_ flikkerde ;w,165760617616113664
2012-02-04T11:36:25,"hehehe._.RT @muthiaranii: Hadeh nur*tepokjidatRT @nurlurayaaa: tau nih bala bgt hahahaRT @muthiaranii: Kelakuan(¬˛ ¬\")RT @nurlurayaaa",165760615258914816
2012-02-04T11:36:26,straks mijn bril maar ophalen,165760620510199808
2012-02-04T11:36:32,wakkerr,165760647957716992
2012-02-04T11:36:33,Je bent zogezegd the movement maar beweegt niks ! #ikkebenquikathan @Adjedonnie,165760648981131264
2012-02-04T11:36:33,@xxxlolaa @xnienbakker @xAlicedejong gezellig :) waar en hoelaat?,165760652558872576
2012-02-04T11:36:36,【20】Yahoo!リスティング広告だからできるピンポイント集客術!! http://t.co/C7a4jKSB,165760661379485696
2012-02-04T11:36:36,"Haha, we gaan oud brood naar de kinderboerderij brengen.",165760661811499009
2012-02-04T11:36:42,Jammer joh RT @telegraaf: PSV kan Van Marwijk  schrappen http://t.co/p9fxjAa8,165760687631630337
2012-02-04T11:36:42,"RT @TienerFeiten: Elk schooljaar denk ik \"Nu gaat het anders zijn\" en is het uiteindelijk toch hetzelfde #tienerfeiten",165760688411774976
2012-02-04T11:36:42,Ben ik blij dat we vandaaggeen school hebbe,165760690106286080
2012-02-04T11:36:45,RT @GewoonJorry_: RT @Laquiishaa: RT @kleine_arubiana: Praten mt @YoungJems :$ - heeheeuh pasop eah xd - haha ... http://t.co/wSB9Ra6M,165760703104417792
2012-02-04T11:36:45,@AlyzzaRawr mij niet wil niet altijd mee werken vandaag wel vooral laaste tijd,165760701477031936
2012-02-04T11:36:45,@TimBoudewijns We hebben nu 12 van de 13 benodigde kaarten voor onze groep.,165760702546587648
2012-02-04T11:36:46,"@Dennisvh_ hahaha, ja wel eens van gehoord. Zo'n kabouter toch?",165760704765366272
2012-02-04T11:36:46,dinner time.,165760707097399296
2012-02-04T11:36:48,RT @LeticiaXO_: Ik heb net een sneeuwpop stukgetrapt.. Ben ik nu slecht? =S • HAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHAHA =')='),165760715741872128
2012-02-04T11:36:50,@xfaa__ jaaah zoiezoo!! is wel nodigg ik ben aangekomen vriend :S,165760723618762753
2012-02-04T11:36:50,"Wie komt buiten spele, sneeuwbal gevecht 8'D?",165760724201783296
2012-02-04T11:36:50,@DavideTundo neeheb een pest hekel aan schaatsen. ik gaan eerst met sam en su op pad ken vnv wel wat doen,165760722838618112
2012-02-04T11:36:51,hoho. deze muts is in slaap gekukelt. over n uurtje op de fiets,165760725590085632
2012-02-04T11:36:54,schaatsen jonge !,165760739867500544
2012-02-04T11:36:58,"RT @Roomiie: ik weet zeker dat als chella wel gedronken zou hebben, ik nog steeds op de grind zou liggen, hhahahahahahahah. / DUS DAT",165760755428372482
2012-02-04T11:37:03,"@MISTIxLILLIE ahwwwwwwwwwwwwww hoeeeeeee????  Sterkte schatjewee , en trouwens yassir heeft je geretweet !! hihi kijk x",165760777008062464
2012-02-04T11:37:03,Er moet meer sneeuw komen,165760776001433602
2012-02-04T11:37:04,Wat een tering bende,165760781714071552
2012-02-04T11:37:05,”お絵描きが上達するミニゲームIchikio”　＜スコア：4094＞でした！　http://t.co/5rWm5knU　＃いちきお,165760785677680640
2012-02-04T11:37:07,Wachten op de bus :),165760791688134656
2012-02-04T11:37:07,RT @wateenmeisjewil: #wateenmeisjewil een lovefeeling foto met haar vriend,165760794913538049
2012-02-04T11:37:07,Gvd ik ga een weekend weg en er is weer sneeuw,165760794267619328
2012-02-04T11:37:08,Hot! Hidden Back Door To Amazon’s $5.5 Billion! Instant Amazon Riches!: Hot! Hidden Back Door To Amazon’s .5 Bil... http://t.co/ZQvW0VvG,165760798248009728
2012-02-04T11:37:08,@corriejooren Ja als buurtlinker kom je nu zoveel moois tegen je blijft filmen haha groet! uit Harderwijk,165760795886620672
2012-02-04T11:37:10,"Gewerkt, gegeten, nu douchen en weg. Naar @mario301995",165760805504172032
2012-02-04T11:37:10,@_Jooost ik heb pauze,165760804396871680
2012-02-04T11:37:10,bener ni cowok. GATEL (•͡. •͡)┌П┐,165760806724710400
2012-02-04T11:37:11,"@Style030 Staat je goed!! Mooie kleur, het wit breekt mooi op je gezicht",165760812147933184
2012-02-04T11:37:13,@walid_024 nu al friet ete?,165760818548457472
2012-02-04T11:37:17,"bedje uit, ontbijten.",165760836621705216
2012-02-04T11:37:18,"RT @0bisangchun0: 씨발 맨날 광주만 깨어나래,대구 부산,강원도 기쁨조들이 깨어날때잖아~ RT @fdgag: #toptop RT @hoongkildong:... http://t.co/SvSVeodq",165760837687066624
2012-02-04T11:37:19,@Kelly_Zitter @Laura_Kragt  laura pest iedereen$,165760844108537856
2012-02-04T11:37:20,@MrDaantjeeee ben je aant spelen en aant tweeten tegelijk ?,165760849594691584
2012-02-04T11:37:21,"RT @xtalithaax: @Aylinnnx ik zie marl , kan dat? hahaha - rechts achter?",165760852820103168
2012-02-04T11:37:22,Zoals ik ? http://t.co/uXUFzVTU,165760858356588544
2012-02-04T11:37:23,@Mandy010x uitzieken,165760862496370688
2012-02-04T11:37:23,Go Sascha de Boer! http://t.co/rYPKmtzg #alsdeoverheidhetnietdoetdoenwehetzelfwel,165760861565235200
2012-02-04T11:37:30,RT @y0ungandstupid: oeh yeah maandag eerste uur vrij. x3,165760889461551104
2012-02-04T11:37:31,"ReViewing Chess: Sicilian, Najdorf, 6.f4, Vol. 215.1 (ReViewing Chess: Openings): ReViewing Chess: Sicilian, Naj... http://t.co/FQjQTreo",165760893865570304
2012-02-04T11:37:33,RT @ChairmaineC: Oeff me ma licht me op abbo kost 45 per maand moet me ma 60 euro per maand geven 15 euro bonus =S • HAHAHA :s,165760902736523264
2012-02-04T11:37:33,"@kellyeline ahw, ben je ziek?",165760902476472320
2012-02-04T11:37:36,RT @Zenno_B: @HankMoody__ dan ga jij varen tog hoef ik et niet te leren / cool,165760914719645696
2012-02-04T11:37:38,Heb nieuw trainingspak en @MaxZwager zelfde donker blauw adidas echt chill,165760922101612544
2012-02-04T11:37:40,@kaylawees bbm gk deliv mabroo -__-v,165760932075675649
2012-02-04T11:37:40,"RT @STAYMAURICE: Mja, je hoeft niet zo arrogant te doen hoor, en denk dat je gelijk hebt @MADEBYMARiEKE &lt; ruzie?",165760933241688064
2012-02-04T11:37:40,Ik zou ook best de hele dag in bed willen liggen hoor,165760930683162625
2012-02-04T11:37:41,Mensen maken tegenwoordig echt leuke grapjes op twitter..,165760937100443648
2012-02-04T11:37:46,"Nja, maar goed leren voor duits..",165760958092935169
2012-02-04T11:37:49,Verloren!,165760969778282496
2012-02-04T11:37:52,Ik heb gevochten voor me trots en ben geworden wie ik ben.,165760980490534912
2012-02-04T11:37:53,"@Edwin_HITtwit Hee Edwin, mag er alsjeblieft een poster van Logan Henderson in HITKRANT? &lt;3",165760985636945920
2012-02-04T11:37:56,Booh word foking gek van die vieze kut hond achterlijk beest krijg er slechte zin van :o,165760997309689856
2012-02-04T11:37:57,@michhhhx kom hier maar schaatsen,165761002992963584
2012-02-04T11:37:59,"Kon nog verder slapen, maar dan verpest ik heel me dag ...",165761010655965184
2012-02-04T11:37:59,Ontbijten met @MonsterJaisy,165761011817775104
2012-02-04T11:37:59,@lasse60 oh oke ik lig lekker tv te kijken,165761010760818688
2012-02-04T11:38:02,@Ronsenice vervelen en jij,165761022299348992
2012-02-04T11:38:02,Brommer deed niet gelijk starten lopen maar na 20 keer trappen of zo deed tie het #engaan,165761023465357312
2012-02-04T11:38:02,なにが RT @kuro_sato_: 396m_ITK itoenmugicha まったく想わないよ！！！(切れ,165761022374846464
2012-02-04T11:38:07,@melgodschalk 1 uur half 2 al?? okay is goed moet me maar ff omklede enzoo xD zie je zo,165761045154115585
2012-02-04T11:38:07,@Yuprinsroyal hahaha hij is goed junge! Ik ga richting zuiden juist Rdam of Breda ..,165761046043295745
2012-02-04T11:38:07,lekker gegeten,165761045548367872
2012-02-04T11:38:08,Freezing,165761048136257536
2012-02-04T11:38:09,RT @iTELETUBiE_: Maak er een tekening bij .,165761052414459904
2012-02-04T11:38:10,Me niffo ze hoofd kookt man.,165761056977858560
2012-02-04T11:38:12,@Savannaaahhh @Partyraiser_ #pesten #huilie :D liever een Android die regen zegt ipv sneew dan een eIphone kookwekker :) #lekkerpuh,165761064309497856
2012-02-04T11:38:13,@sannefientje moeten wij kennenals hw voor school!;),165761070269607938
2012-02-04T11:38:13,RT @xValentijnjw: Stoeien met je love in de sneeuw x,165761068902252544
2012-02-04T11:38:13,@edwinvanbeelen  o ok wat gaan jullie nu doen en laat hem ff via msn praten is makkelijker,165761070894559232
2012-02-04T11:38:14,Jemig luister dan een keer...,165761074510045184
2012-02-04T11:38:14,zo dus sneeuw gevecht =D,165761073083981824
2012-02-04T11:38:16,nieuwe ava met @xAngelhartjex,165761081992675328
2012-02-04T11:38:17,Omgg .... Nu heb ik echt honger,165761088976207872
2012-02-04T11:38:17,RT @LachNuMee: D323 M3D3D3L1NG L44T J3 213N T0T W3LK3 GR0T3 PR35T4T135 0NZ3 H3R53N5N 1N 5T44T 21JN. V3R5PR31D V3RD3R!!!  #LachNuMee,165761088963612672
2012-02-04T11:38:19,@juliakokhuis snap jij toch niet :p,165761096903442432
2012-02-04T11:38:20,@Snellerijk Psies. #verdiendewinnaar Was zelf ook een beetje winnaar. Had hem voorgedragen bij de sportraad ;-),165761100288237568
2012-02-04T11:38:21,微熱が続いてるの？お医者に行かなきゃ…心配だ(ToT) RT @cantikfuu: @emimarururu 多分両方です。この前からずっと微熱つづきで、困ってます(´Д｀),165761102171471872
2012-02-04T11:38:21,@maedjen Orangerot!,165761104994250752
2012-02-04T11:38:24,charge ..,165761117283557376
2012-02-04T11:38:25,@iloffjoex veel plezier!!!*_*,165761120982929409
2012-02-04T11:38:27,"@daveypsv5 Whehe oke dan, in dat geval smakkelijk dan maar ^^",165761130688544768
2012-02-04T11:38:28,"Heuj, schaatsen maatje 45 terwijl ik maar maat 44 heb.. een paaar extra sokken!",165761134706692096
2012-02-04T11:38:29,RT @ilovet__: gaat @itsnwar  met me mee schoenen halen? / ik denk zodra ik klaar met de afspraak lees je sms,165761135612674048
2012-02-04T11:38:29,"앱다운만해도 현금이 팍팍! 맥북에어, 아이패드2, 스타벅스 기프티쇼 까지! 
http://t.co/GEtSqLWP 
ZooMoney 출시기념 대국민 용돈 주고받기 이벤트",165761135377784832
2012-02-04T11:38:31,Chilling bij @pietjo98 met @Zander987 @Joostkaandorp en @pietjo98 zelf,165761145209229312
2012-02-04T11:38:32,"@busy_24 
空ミミver.最高‼
【おっきいゼリーにして】に最高に吹いた（笑）",165761150779260928
2012-02-04T11:38:35,Lekker aan de chips me sascha #workk,165761161751568384
2012-02-04T11:38:35,RT @GerbenSnippe: klaarmake en dan schaatse opt kanaal met @asnippe,165761160598130688
2012-02-04T11:38:38,Enorme uitschieters (naar boven of beneden) van een individueel aandeel tov de brede index worden historisch vaak geneutraliseerd. #kansen,165761175584374784
